ID,name,source_ref,source_type,mapping_type,target_ID,target_name,target ref,target_type,mapping description,STIX ID,created,last modified
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0342,GreyEnergy,malware--308b3d68-a084-4dfb-885a-3125e1a9c1e8,software,(Citation: Secureworks IRON VIKING ),relationship--460652b5-ffb6-437e-8594-430b62eed38e,09 March 2022,09 March 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0357,Impacket,tool--26c87906-d750-42c5-946c-d4162c73fc7b,software,(Citation: Microsoft Prestige ransomware October 2022),relationship--e4c6b2e0-e644-4bb6-b2d0-f5a757ed9485,19 January 2023,19 January 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0604,Industroyer,malware--e401d4fe-f0c9-44f0-98e6-f93487678808,software,(Citation: Dragos Crashoverride 2018)(Citation: Dragos Crashoverride 2017)(Citation: ESET Industroyer)(Citation: Secureworks IRON VIKING),relationship--9f07c92a-78a0-438a-8cb2-01e2bddaeb42,04 January 2021,12 October 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S1072,Industroyer2,malware--6a0d0ea9-b2c4-43fe-a552-ac41a3009dc5,software,(Citation: Industroyer2 ESET April 2022),relationship--9f43126d-5f6c-42a9-9908-49175c27ead7,30 March 2023,05 April 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0231,Invoke-PSImage,tool--b52d6583-14a2-4ddc-8527-87fd2142558f,software,(Citation: US District Court Indictment GRU Unit 74455 October 2020),relationship--e7e5e5af-7ef8-43a4-88c6-8f142ee3e1c9,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0607,KillDisk,malware--e221eb77-1502-4129-af1d-fe1ad55e7ec6,software,(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: Secureworks IRON VIKING ),relationship--ce64ed04-f0ff-4897-b636-3177c9c5d9bb,20 January 2021,28 February 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Dragos Crashoverride 2018),relationship--30c4bdc2-1697-4eb6-ac74-3cfb86d17a5b,15 October 2021,30 June 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Dragos Crashoverride 2018),relationship--d993160c-17cd-4026-996a-f7c9bb5b5fc7,15 October 2021,30 June 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0368,NotPetya,malware--5719af9d-6b16-46f9-9b28-fb019541ddbb,software,(Citation: NCSC Sandworm Feb 2020)(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: UK NCSC Olympic Attacks October 2020)(Citation: Secureworks IRON VIKING )(Citation: Trend Micro Cyclops Blink March 2022),relationship--c5dd0d66-99f1-4efd-b0f9-bf9f9118ff16,10 June 2020,17 March 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0365,Olympic Destroyer,malware--3249e92a-870b-426d-8790-ba311c1abfb4,software,(Citation: CrowdStrike GTR 2019)(Citation: Secureworks IRON VIKING )(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: UK NCSC Olympic Attacks October 2020)(Citation: Trend Micro Cyclops Blink March 2022),relationship--f7bfecc9-a5ff-43c4-ad9e-4ca8c64c7fe2,10 June 2020,17 March 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0598,P.A.S. Webshell,malware--4800d0f9-00aa-47cd-a4d2-92198585b8fd,software,(Citation: ANSSI Sandworm January 2021),relationship--53da73de-7983-4517-8e59-a1b305fcfac0,13 April 2021,13 April 2021
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S1058,Prestige,malware--1da748a5-875d-4212-9222-b4c23ab861be,software,(Citation: Microsoft Prestige ransomware October 2022),relationship--500bb3d4-9c5e-4020-b173-1a83e5ce1c3c,20 January 2023,05 April 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: Dragos Crashoverride 2018),relationship--4d1f00f6-30cc-48b6-baef-66a7fe3cbe86,20 September 2021,30 June 2022
G0029,Scarlet Mimic,intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7,group,uses,S0077,CallMe,malware--cb7bcf6f-085f-41db-81ee-4b68481661b5,software,(Citation: Scarlet Mimic Jan 2016),relationship--a4106a52-b3e7-4aa9-b2ca-125f206dbf91,31 May 2017,22 April 2019
G0029,Scarlet Mimic,intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7,group,uses,S0076,FakeM,malware--bb3c1098-d654-4620-bf40-694386d28921,software,(Citation: Scarlet Mimic Jan 2016),relationship--e577372f-c3c9-4e12-9bc6-3f6a1faec0ac,31 May 2017,22 April 2019
G0029,Scarlet Mimic,intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7,group,uses,S0079,MobileOrder,malware--463f68f1-5cde-4dc2-a831-68b73488f8f4,software,(Citation: Scarlet Mimic Jan 2016),relationship--9155d072-d94b-4a63-b089-26781aff5275,31 May 2017,22 April 2019
G0029,Scarlet Mimic,intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7,group,uses,S0078,Psylo,malware--dfb5fa9b-3051-4b97-8035-08f80aef945b,software,(Citation: Scarlet Mimic Jan 2016),relationship--79934567-99e6-4184-8b04-717a1b401006,31 May 2017,22 April 2019
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,S1028,Action RAT,malware--36801ffb-5c85-4c50-9121-6122e389366d,software,,relationship--dc80f7b4-ea52-47ed-a6a3-7fd3fc96d319,07 August 2022,07 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,S1029,AuTo Stealer,malware--3e4e2c79-2b27-4245-a5c1-5586a3cbd8f5,software,,relationship--8528d601-e1a2-4c59-965e-fb0b65dece43,07 August 2022,07 August 2022
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,S0250,Koadic,tool--c8655260-9f4b-44e3-85e1-6538a5f6e4f4,software,(Citation: ATT Sidewinder January 2021),relationship--eab4c1aa-d84d-4111-ab87-710345bdd31d,27 January 2021,06 April 2021
G0091,Silence,intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,group,uses,S0363,Empire,tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,software,(Citation: Group IB Silence Aug 2019),relationship--1567fbd3-5d2b-4040-a736-11f3d5e2139f,06 May 2020,06 May 2020
G0091,Silence,intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,group,uses,S0195,SDelete,tool--d8d19e33-94fd-4aa3-b94a-08ee801a2153,software,(Citation: Group IB Silence Sept 2018),relationship--da331399-4c9f-4a16-92b1-97e635703c18,06 May 2020,06 May 2020
G0091,Silence,intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,group,uses,S0191,Winexe,tool--96fd6cc4-a693-4118-83ec-619e5352d07d,software,(Citation: SecureList Silence Nov 2017),relationship--465385c3-8659-4225-82b3-215dfc66ba83,24 May 2019,16 July 2019
G0083,SilverTerrier,intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb,group,uses,S0331,Agent Tesla,malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8,software,(Citation: Unit42 SilverTerrier 2018),relationship--7a9b075d-4a37-4b89-8643-8b4376b79416,29 January 2019,12 April 2019
G0083,SilverTerrier,intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb,group,uses,S0334,DarkComet,malware--53ab35c2-d00e-491a-8753-41d35ae7e547,software,(Citation: Unit42 SilverTerrier 2018),relationship--e50b6d7a-8c22-45f3-9d60-383064cc58d4,29 January 2019,12 April 2019
G0083,SilverTerrier,intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb,group,uses,S0447,Lokibot,malware--cb741463-f0fe-42e0-8d45-bc7e8335f5ae,software,(Citation: Unit42 SilverTerrier 2018),relationship--e8948840-b0a0-4c10-87f4-022720dc8dd9,19 May 2020,19 May 2020
G0083,SilverTerrier,intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb,group,uses,S0198,NETWIRE,malware--2a70812b-f1ef-44db-8578-a496a227aef2,software,(Citation: Unit42 SilverTerrier 2018),relationship--d88c3036-bcaf-4897-a47e-3cabc0dbc1b2,29 January 2019,12 April 2019
G0083,SilverTerrier,intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb,group,uses,S0336,NanoCore,malware--b4d80f8b-d2b9-4448-8844-4bef777ed676,software,(Citation: Unit42 SilverTerrier 2018),relationship--69205d34-6967-40df-baed-45b5d23d8e27,29 January 2019,12 April 2019
G0054,Sowbug,intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,group,uses,S0171,Felismus,malware--196f1f32-e0c2-4d46-99cd-234d4b6befe1,software,(Citation: Symantec Sowbug Nov 2017),relationship--b2496438-9431-40e5-8ca0-2ec713f342c3,16 January 2018,25 March 2019
G0054,Sowbug,intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,group,uses,S0188,Starloader,malware--96566860-9f11-4b6f-964d-1c924e4f24a4,software,(Citation: Symantec Sowbug Nov 2017),relationship--64aab090-e7c2-4114-8c15-49700b611fb8,16 January 2018,25 March 2019
G0041,Strider,intrusion-set--277d2f87-2ae5-4730-a3aa-50c1fdff9656,group,uses,S0125,Remsec,malware--69d6f4a9-fcf0-4f51-bca7-597c51ad0bb8,software,(Citation: Symantec Strider Blog)(Citation: Kaspersky ProjectSauron Blog),relationship--edea5971-fc27-4637-8de9-aabcd50784a7,31 May 2017,25 March 2019
G0039,Suckfly,intrusion-set--5cbe0d3b-6fb1-471f-b591-4b192915116d,group,uses,S0118,Nidiran,malware--9e9b9415-a7df-406b-b14d-92bfe6809fbe,software,(Citation: Symantec Suckfly March 2016)(Citation: Symantec Suckfly May 2016),relationship--01b924d7-42dd-412f-a9af-cabcb46512ea,31 May 2017,25 March 2019
G1018,TA2541,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,group,uses,S0331,Agent Tesla,malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8,software,(Citation: Proofpoint TA2541 February 2022),relationship--f2c596fa-0f20-4435-9ace-798954f5be85,03 October 2023,03 October 2023
G1018,TA2541,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,group,uses,S1087,AsyncRAT,tool--6a5947f3-1a36-4653-8734-526df3e1d28d,software,(Citation: Proofpoint TA2541 February 2022)(Citation: Morphisec Snip3 May 2021)(Citation: Cisco Operation Layover September 2021)(Citation: Telefonica Snip3 December 2021),relationship--bc99bfb1-8529-4116-b702-07c37d333bcf,20 September 2023,20 September 2023
G1018,TA2541,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,group,uses,S0434,Imminent Monitor,tool--8f8cd191-902c-4e83-bf20-b57c8c4640e9,software,(Citation: Proofpoint TA2541 February 2022),relationship--8fa8c5c2-4891-49a7-88a6-f0ca4387008a,03 October 2023,03 October 2023
G1018,TA2541,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,group,uses,S0198,NETWIRE,malware--2a70812b-f1ef-44db-8578-a496a227aef2,software,"(Citation: Proofpoint TA2541 February 2022)(Citation: FireEye NETWIRE March 2019)
",relationship--e3cda15d-a4c4-4e8e-939c-b980b1c494e2,13 September 2023,15 September 2023
G1018,TA2541,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,group,uses,S0379,Revenge RAT,malware--bdb27a1d-1844-42f1-a0c0-826027ae0326,software,(Citation: Proofpoint TA2541 February 2022),relationship--1ba28e4c-66d1-4e45-bd21-44b7ea174579,03 October 2023,03 October 2023
G1018,TA2541,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,group,uses,S1086,Snip3,malware--4327aff5-f194-440c-b499-4d9730cc1eab,software,(Citation: Proofpoint TA2541 February 2022)(Citation: Morphisec Snip3 May 2021),relationship--044e6bdf-a7d1-4f70-8591-193ad4fab387,13 September 2023,15 September 2023
G1018,TA2541,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,group,uses,S0670,WarzoneRAT,malware--fde19a18-e502-467f-be14-58c71b4e7f4b,software,(Citation: Proofpoint TA2541 February 2022),relationship--3f15c9e4-93d9-4fd9-891f-3d9ca982a030,03 October 2023,03 October 2023
G1018,TA2541,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,group,uses,S0283,jRAT,malware--efece7e8-e40b-49c2-9f84-c55c5c93d05c,software,(Citation: Proofpoint TA2541 February 2022),relationship--3b6a298e-f389-412e-8ff1-27028baabccc,03 October 2023,03 October 2023
G1018,TA2541,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,group,uses,S0385,njRAT,malware--d906e6f7-434c-44c0-b51a-ed50af8f7945,software,(Citation: Proofpoint TA2541 February 2022)(Citation: Cisco Operation Layover September 2021),relationship--f528d6d4-7118-48f4-a875-310a2f511900,15 September 2023,15 September 2023
G0062,TA459,intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481,group,uses,S0033,NetTraveler,malware--cafd0bf8-2b9c-46c7-ae3c-3e0f42c5062e,software,(Citation: Proofpoint TA459 April 2017),relationship--63de6e73-7ec5-4cae-8d08-9c64428b52bf,18 April 2018,25 March 2019
G0062,TA459,intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481,group,uses,S0013,PlugX,malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,software,(Citation: Proofpoint TA459 April 2017),relationship--6e763ef9-94cb-4244-bea8-86e6d19bfb71,18 April 2018,25 March 2019
G0062,TA459,intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481,group,uses,S0230,ZeroT,malware--4ab44516-ad75-4e43-a280-705dc0420e2f,software,(Citation: Proofpoint TA459 April 2017),relationship--9a29dd75-31b1-4385-beb9-e093851849f6,18 April 2018,25 March 2019
G0062,TA459,intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481,group,uses,S0032,gh0st RAT,malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24,software,[TA459](https://attack.mitre.org/groups/G0062) has used a Gh0st variant known as PCrat/Gh0st.(Citation: Proofpoint TA459 April 2017),relationship--0d432cda-9684-4daa-a66f-c65ad90ff2b7,18 April 2018,25 March 2019
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0552,AdFind,tool--f59508a6-3615-47c3-b493-6676e1a39a87,software,(Citation: NCC Group TA505),relationship--01253fc1-ee00-438a-ba98-fc8db655b7d3,13 October 2022,13 October 2022
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S1025,Amadey,malware--05318127-5962-444b-b900-a9dcfe0ff6e9,software,(Citation: Korean FSI TA505 2020)(Citation: BlackBerry Amadey 2020),relationship--8f533903-39c5-4463-a0f6-8017fc6b10ab,14 July 2022,14 July 2022
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0344,Azorult,malware--f9b05f33-d45d-4e4d-aafe-c208d38a0080,software,(Citation: NCC Group TA505),relationship--15d668bc-9f10-49eb-8ed1-dfc82b8b8a62,13 October 2022,13 October 2022
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0521,BloodHound,tool--066b057c-944e-4cfc-b654-e3dfba04b926,software,(Citation: NCC Group TA505),relationship--77d30a4e-d267-4416-85f2-edebc0a6af29,13 October 2022,13 October 2022
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0611,Clop,malware--cad3ba95-8c89-4146-ab10-08daa813f9de,software,(Citation: Unit42 Clop April 2021)(Citation: Cybereason Clop Dec 2020),relationship--0d6df769-7a34-4642-85f5-bf577973456e,14 October 2021,14 October 2021
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0154,Cobalt Strike,malware--a7881f21-e978-4fe4-af56-92c9416a2616,software,(Citation: NCC Group TA505),relationship--74dcdf15-ebdf-4faa-8316-cbf1429a8cea,13 October 2022,13 October 2022
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0384,Dridex,malware--f01e2711-4b48-4192-a2e8-5f56c945ca19,software,(Citation: Proofpoint TA505 Sep 2017)(Citation: Proofpoint TA505 June 2018)(Citation: IBM TA505 April 2020),relationship--1e7f0283-1aeb-4b9e-81e0-4aec48e30228,30 May 2019,01 June 2020
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0381,FlawedAmmyy,malware--432555de-63bf-4f2a-a3fa-f720a4561078,software,(Citation: Proofpoint TA505 Mar 2018)(Citation: Trend Micro TA505 June 2019)(Citation: Proofpoint TA505 October 2019),relationship--1b215137-e9e7-4022-af63-8d932c384eb2,28 May 2019,29 May 2020
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0383,FlawedGrace,malware--43155329-3edf-47a6-9a14-7dac899b01e4,software,(Citation: Proofpoint TA505 Jan 2019)(Citation: Trend Micro TA505 June 2019)(Citation: Proofpoint TA505 October 2019),relationship--60026624-0ae9-439a-8ee8-faee7ce6ddf0,29 May 2019,29 May 2020
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0460,Get2,malware--099ecff2-41b8-436d-843c-038a9aa9aa69,software,(Citation: Proofpoint TA505 October 2019),relationship--351bb2c4-db16-4c82-9539-3851dd61c608,01 June 2020,01 June 2020
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: NCC Group TA505),relationship--1d0d0fe6-f16d-4c69-bbaf-1d5423b852fb,13 October 2022,13 October 2022
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Trend Micro TA505 June 2019),relationship--c5be8127-669e-49b9-b603-581e3498d203,29 May 2020,29 May 2020
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0194,PowerSploit,tool--13cd9151-83b7-410d-9f98-25d0f0d1d80d,software,(Citation: NCC Group TA505),relationship--e3c860e4-c981-4a9a-8a8e-8ba0207f834b,13 October 2022,13 October 2022
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0461,SDBbot,malware--92b03a94-7147-4952-9d5a-b4d24da7487c,software,(Citation: Proofpoint TA505 October 2019)(Citation: IBM TA505 April 2020),relationship--c07d6bad-8249-46c2-971f-66e779229be0,01 June 2020,01 June 2020
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0382,ServHelper,malware--aae22730-e571-4d17-b037-65f2a3e26213,software,(Citation: Proofpoint TA505 Jan 2019)(Citation: Cybereason TA505 April 2019)(Citation: Deep Instinct TA505 Apr 2019)(Citation: Trend Micro TA505 June 2019),relationship--7575fb4d-0fa3-4a16-acb6-734841da41bc,29 May 2019,29 May 2020
G0092,TA505,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,group,uses,S0266,TrickBot,malware--00806466-754d-44ea-ad6f-0caf59cb8556,software,(Citation: Proofpoint TA505 Sep 2017)(Citation: IBM TA505 April 2020),relationship--239a4ed5-afe6-4d1d-8dfe-ee4df7bc01ba,28 May 2019,01 June 2020
G0127,TA551,intrusion-set--94873029-f950-4268-9cfd-5032e15cb182,group,uses,S0483,IcedID,malware--5147ef15-1cae-4707-8ea1-bee8d98b7f1d,software,(Citation: Cybereason Valak May 2020)(Citation: Unit 42 Valak July 2020)(Citation: Unit 42 TA551 Jan 2021)(Citation: Secureworks GOLD CABIN),relationship--356cef7e-2994-4e52-8985-e046e8cc5513,19 March 2021,19 March 2021
G0127,TA551,intrusion-set--94873029-f950-4268-9cfd-5032e15cb182,group,uses,S0650,QakBot,malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9,software,(Citation: ATT QakBot April 2021),relationship--0ce8fbfc-10cf-4fd4-8314-5a3f184a986d,30 September 2021,12 October 2021
G0127,TA551,intrusion-set--94873029-f950-4268-9cfd-5032e15cb182,group,uses,S0386,Ursnif,malware--1492d0f8-7e14-4af3-9239-bc3fe10d3407,software,(Citation: Cybereason Valak May 2020)(Citation: Unit 42 Valak July 2020)(Citation: Unit 42 TA551 Jan 2021)(Citation: Secureworks GOLD CABIN),relationship--eca046f5-9175-4010-8297-07281f588934,19 March 2021,19 March 2021
G0127,TA551,intrusion-set--94873029-f950-4268-9cfd-5032e15cb182,group,uses,S0476,Valak,malware--ade37ada-14af-4b44-b36c-210eec255d53,software,(Citation: Cybereason Valak May 2020)(Citation: Unit 42 Valak July 2020)(Citation: Unit 42 TA551 Jan 2021)(Citation: Secureworks GOLD CABIN),relationship--39a3fca6-cdf6-4053-b4fe-eb5d46fc729f,19 March 2021,19 March 2021
G0088,TEMP.Veles,intrusion-set--9538b1a4-4120-4e2d-bf59-3b11fcab05a4,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: FireEye TRITON 2019),relationship--57216102-21aa-402b-b306-79e1dd548716,16 April 2019,29 April 2019
G0088,TEMP.Veles,intrusion-set--9538b1a4-4120-4e2d-bf59-3b11fcab05a4,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: FireEye TRITON 2019)(Citation: Dragos Xenotime 2018),relationship--a8068bc5-7382-448b-9583-1f61edb68b96,16 April 2019,29 April 2019
G0139,TeamTNT,intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,group,uses,S0601,Hildegard,malware--40a1b8ec-7295-416c-a6b1-68181d86f120,software,(Citation: Unit 42 Hildegard Malware),relationship--a822d946-b839-469a-90bf-fbe699faf160,01 October 2021,01 October 2021
G0139,TeamTNT,intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,group,uses,S0349,LaZagne,tool--b76b2d94-60e4-4107-a903-4a3a7622fb3b,software,(Citation: ATT TeamTNT Chimaera September 2020),relationship--a38bce09-385d-44b0-91a4-307ee5d328c3,01 October 2021,12 October 2021
G0139,TeamTNT,intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,group,uses,S0179,MimiPenguin,tool--5a33468d-844d-4b1f-98c9-0e786c556b27,software,(Citation: Palo Alto Black-T October 2020),relationship--9c68c07e-bb35-416b-83ec-c8c8530eccc9,01 October 2021,01 October 2021
G0139,TeamTNT,intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,group,uses,S0683,Peirates,tool--79dd477a-8226-4b3d-ad15-28623675f221,software,(Citation: TeamTNT Cloud Enumeration),relationship--6d887394-6007-451e-beb9-0ce76b58ebc3,08 February 2022,08 February 2022
G0089,The White Company,intrusion-set--6688d679-ccdb-4f12-abf6-c7545dd767a4,group,uses,S0198,NETWIRE,malware--2a70812b-f1ef-44db-8578-a496a227aef2,software,(Citation: Cylance Shaheen Nov 2018),relationship--8abfac45-26c2-493f-a4f3-3fb4d196712f,02 May 2019,12 June 2019
G0089,The White Company,intrusion-set--6688d679-ccdb-4f12-abf6-c7545dd767a4,group,uses,S0379,Revenge RAT,malware--bdb27a1d-1844-42f1-a0c0-826027ae0326,software,(Citation: Cylance Shaheen Nov 2018),relationship--852e45c7-0d49-43ff-b15c-dd4f6d51703f,02 May 2019,12 June 2019
G0028,Threat Group-1314,intrusion-set--d519164e-f5fa-4b8c-a1fb-cf0172ad0983,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Dell TG-1314),relationship--489e5386-b177-455f-a8b3-d3c6e7afb9b1,31 May 2017,25 March 2019
G0028,Threat Group-1314,intrusion-set--d519164e-f5fa-4b8c-a1fb-cf0172ad0983,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: Dell TG-1314),relationship--f1af286d-9367-45de-aced-a762838e58bd,31 May 2017,25 March 2019
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0073,ASPXSpy,malware--56f46b17-8cfa-46c0-b501-dd52fef394e2,software,[Threat Group-3390](https://attack.mitre.org/groups/G0027) has used a modified version of ASPXSpy called ASPXTool.(Citation: Dell TG-3390)(Citation: Profero APT27 December 2020),relationship--4a1bfb6c-f110-4785-9dff-4c8e433bf04d,31 May 2017,26 March 2023
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0020,China Chopper,malware--5a3a31fe-5a8f-48e1-bff0-a753e5b1be70,software,(Citation: Dell TG-3390)(Citation: SecureWorks BRONZE UNION June 2017)(Citation: Nccgroup Emissary Panda May 2018)(Citation: Unit42 Emissary Panda May 2019),relationship--71daf1fe-a979-4cbc-bb0d-4e2d6c79274a,31 May 2017,12 October 2021
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0660,Clambling,malware--6e95feb1-78ee-48d3-b421-4d76663b5c49,software,(Citation: Trend Micro DRBControl February 2020)(Citation: Profero APT27 December 2020)(Citation: Trend Micro Iron Tiger April 2021),relationship--d226d631-b611-450e-b904-aad115bbe77a,23 November 2021,26 March 2023
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0154,Cobalt Strike,malware--a7881f21-e978-4fe4-af56-92c9416a2616,software,(Citation: Trend Micro DRBControl February 2020),relationship--4b32f8e0-ba08-45b5-bc9a-b394d99a5aba,22 November 2021,22 November 2021
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0070,HTTPBrowser,malware--e066bf86-9cfb-407a-9d25-26fd5d91e360,software,(Citation: Dell TG-3390)(Citation: SecureWorks BRONZE UNION June 2017)(Citation: Nccgroup Emissary Panda May 2018)(Citation: Trend Micro Iron Tiger April 2021),relationship--75c3b5f6-a0ca-4afc-baad-ef19ed4317b3,31 May 2017,29 November 2021
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0398,HyperBro,malware--5e814485-012d-423d-b769-026bfed0f451,software,(Citation: Unit42 Emissary Panda May 2019)(Citation: Securelist LuckyMouse June 2018)(Citation: Hacker News LuckyMouse June 2018)(Citation: Trend Micro DRBControl February 2020)(Citation: Trend Micro Iron Tiger April 2021),relationship--a05c887d-9f4b-490c-843e-e6f98641fe77,09 July 2019,29 November 2021
